Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5fkJGprvacoLeK6B6cJTTB,"I Love the Way You Love","I Love the Way You Love","RebornBeat",2025-11-15,253679,54,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","RebornBeat",0.88,0.638,9,-9.92,0,0.0528,0.00992,0.302,0.0783,0.695,123.017,4
spotify:track:2U6Z9V6miGsA7Q4okbg9QZ,"Flowers You Bought Me","Flowers You Bought Me","Monika XYZ",2025-11-26,274999,46,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Monika XYZ Music",0.819,0.585,7,-9.448,0,0.0489,0.0112,0.306,0.0699,0.718,120.015,4
spotify:track:0cHXPToikjAiH6dUMYxjRO,"Count On You","Cruise Control","Satin Jackets;Elmar",2025-07-18,231849,37,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,мелодичный хаус","Golden Hour Recordings",0.745,0.645,6,-8.465,0,0.0519,0.0574,0.909,0.113,0.422,110.026,4
spotify:track:515Ll1zjwcTCNfPyBDeB4T,"Cleopatra","Paspatou","Parra for Cuva;May",2018-11-22,233049,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даунтемпо","Parra For Cuva",0.731,0.638,11,-5.981,0,0.0451,0.308,0.297,0.129,0.355,102.989,4
spotify:track:4ajmJhzoZ8JcWtkmU3aSyy,"Sad Story (Out Of Luck)","Sad Story (Out Of Luck)","Merk & Kremont;Ady Suleiman",2017-06-09,212303,38,true,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"techengue,латиноамериканский хаус","Spinnin' Records",0.718,0.786,0,-4.193,0,0.0476,0.181,0,0.106,0.756,102.019,4
spotify:track:0Xb9irIBfKhOAMgL6ba1dZ,"Carla","Automaton","Jamiroquai",2017-03-31,333240,38,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"эйсид-джаз","EMI",0.793,0.546,9,-7.458,1,0.0339,0.041,0.0039,0.106,0.306,121.068,4
spotify:track:4XZ0Ktr4OQHgNRuOMjObmi,"(You're Gonna Look) Good in Blues - Radio Edit","Good in Blues","Blank & Jones;Mick Roach",2019-01-18,176425,18,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"транс,лаундж","Soundcolours",0.724,0.505,4,-10.758,0,0.0484,0.244,0.00923,0.0998,0.519,83.034,4
spotify:track:1akRbcGtVdQl6xDIVBaExK,"Bring Me Home","Soldier of Love","Sade",2010-02-08,247266,45,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","RCA Records Label",0.827,0.552,9,-9.188,0,0.0292,0.61,0.00104,0.0934,0.543,100.007,4
spotify:track:57cG60jD2GZfGEdPYyhH6F,"For All We Know","Rough Cuts","Parov Stelar",2006-02-08,259079,26,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"электросвинг,свинг,ню-джаз","etage noir recordings",0.741,0.63,4,-7.459,0,0.0423,0.0494,0.881,0.317,0.224,99.989,4
spotify:track:3kjUlpgY1CW0Y3ajUurgle,"Reflections of a Poem","Vienna Scientists V - The 10th Anniversary","Karuan;Oddatee",2009-11-27,311133,36,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-джаз","sunshine enterprises",0.895,0.529,9,-7.376,0,0.0694,0.021,0.00884,0.533,0.59,114.994,4
spotify:track:6wKpPhYB4w0OvfW3CkuVTL,"Off My Mind - Extended Mix","Off My Mind","Mallin",2021-04-16,365409,45,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"дип-хаус","Glasgow Underground",0.811,0.496,6,-9.842,1,0.0639,0.00289,0.724,0.101,0.74,122.009,4
spotify:track:68vNMg48M2d0e53hkoiyLL,"Echoes","Lovestoned","Oliver Koletzki;Fran",2010-09-03,231271,35,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,минимал-техно","Stil Vor Talent Records",0.805,0.451,5,-11.072,0,0.0663,0.118,0.151,0.121,0.499,120.008,4
spotify:track:1zLBM3LkvzWzmH9t110wl6,"Belarusian Girl on the Sand","Belarusian Girl on the Sand","Majnoon;irina fibi",2020-06-01,198000,30,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо","Rist Records",0.78,0.733,6,-12.583,1,0.0526,0.00552,0.851,0.145,0.382,105.001,4
spotify:track:5Vx5V9aIB5BhFL2Oi8CRLs,"Never Switch Sides - KlangDruide Remix","Never Switch Sides","Zoe Reijue;KlangDruide",2021-01-04,322943,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо","Hug Records",0.802,0.422,9,-12.154,0,0.0595,0.063,0.733,0.0871,0.754,110.023,4
spotify:track:6s14xbcWmC99pk41gsZyrQ,"Soft Spot","Soft Spot","JMSN",2023-10-08,262147,55,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","JMSN",0.709,0.503,5,-8.647,0,0.0541,0.00754,0.000203,0.512,0.392,134.013,4
spotify:track:02dZRqXYQzgxI2yb6WCci1,"Lake of Stars","Times and Places (Sketches from the Road)","Andy Cato",2013-04-28,242271,34,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Apollo",0.727,0.485,7,-12.721,1,0.0478,0.419,0.915,0.308,0.795,154.101,4
spotify:track:1tioHY3xfRwny9nFEjpKA9,"Luna","Luna","Espinoza;Kalaman",2021-10-08,364812,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо,дип-хаус","WAYU Records",0.845,0.26,1,-13.855,1,0.0713,0.0137,0.805,0.122,0.402,105.999,4
spotify:track:5E0zIb6TVRfMFZttCFlAZC,"Thinking of You - Serge Devant's Floor Cut","Thinking of You","Damiano C;Serge Devant;Camille Safiya",2017-07-07,476953,34,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"дип-хаус,organic house,фанки-хаус","Crosstown Rebels",0.808,0.651,7,-11.065,0,0.0481,0.0000635,0.752,0.0637,0.613,122.005,4
spotify:track:46WBYDxK5NjT38dS1Uh8WW,"In Your Life","Café del Mar Vol. 23","Lord Echo",2017-06-30,314506,17,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"инди-соул,новозеландский регги","Cafe del Mar Music",0.646,0.446,5,-14.409,0,0.0291,0.0709,0.65,0.135,0.336,115.404,4
spotify:track:3Ydwbd3REFlpWIEhCNI6fC,"Simply Falling","Say Yes","Iyeoka",2010-11-09,238720,64,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Underground Sun",0.779,0.491,11,-7.351,0,0.036,0.276,0.000337,0.0995,0.542,111.995,4
spotify:track:3Lg0Kn4AXZCRRYclJWh9ce,"Mazbata","Minimuzikhol Benefit Compilation","TUTAN",2020-11-27,366886,19,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house","Kindergarten ICE",0.797,0.718,7,-9.282,1,0.0575,0.0115,0.892,0.0747,0.54,108.003,4
spotify:track:6TVd7Tm5Yil0qtDTBSyNWd,"Count To Five - Tensnake Remix","Blood Remixed","Rhye;Tensnake",2018-11-02,318800,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,дип-хаус,диско-хаус","Loma Vista Recordings",0.691,0.643,4,-7.459,0,0.0373,0.0132,0.078,0.349,0.606,112.009,4
spotify:track:5wQlj3w256tBls1PJq4iGl,"Prisma","Prisma","Tomas Novoa",2019-11-15,330000,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","803651 Records DK",0.739,0.586,10,-12.58,0,0.0925,0.539,0.878,0.105,0.0359,113.001,4
spotify:track:0CJ9WvHBJvQ8hxFAsBj5I6,"The Commuter","The Commuter","Mister Lies",2019-02-21,253050,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп","Mister Lies",0.429,0.467,5,-10.406,1,0.0364,0.463,0.918,0.145,0.327,175.994,4
spotify:track:5SQTB8jJNdMHKQslwg1GX2,"Daiane's Samba","Daiane's Samba","Keknou",2021-01-21,163636,35,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Duck Pond Music",0.751,0.495,9,-11.65,0,0.103,0.692,0.931,0.437,0.256,110.003,4
spotify:track:2umIjS7GyWIuEme0X32KEF,"Who Loves the Sun - Edit","Bar 25 - Greatest Hits","Nu;Jo.Ke",2018-06-15,256995,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house","Bar 25 Music",0.988,0.644,10,-10.245,0,0.072,0.118,0.462,0.244,0.499,120.003,4
spotify:track:7IC3Y6shZ3ZAo5pztSPKH3,"A Caged Bird/Imitations of Life","A Caged Bird/Imitations of Life","The Cinematic Orchestra;Roots Manuva",2019-01-15,414691,6,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-джаз,даунтемпо,трип-хоп","Domino Recording Co",0.64,0.444,0,-9.214,0,0.0357,0.0535,0.104,0.0863,0.0525,119.01,4
spotify:track:3Hn9MvxaSr4c7kefBSmHa6,"You Got Me (Dubois Edit)","You Got Me (Dubois Edit)","Jaguar Jaguar",2019-09-20,322528,11,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"афро-хаус","Jaguar Jaguar",0.784,0.715,1,-8.483,1,0.0452,0.0159,0.8,0.404,0.152,107.994,4
spotify:track:3J8G5FsHYtqKQ64S7jDUmG,"Caroussel","Caroussel","Kora (CA);Wuachuma;Keli Amarai",2019-02-11,457043,20,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,трайбал-хаус,даунтемпо","Saisons",0.806,0.647,1,-10.783,1,0.0755,0.075,0.872,0.0371,0.15,115.012,4
spotify:track:4ihwbT5uCYHqR1qiN92LFI,"NEVER","NEVER","Demeter",2025-02-04,220422,44,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"гетто-хаус","Demeter",0.82,0.573,9,-8.915,0,0.0509,0.0639,0.792,0.352,0.151,108.003,4
spotify:track:7agjVIlvugzO0ojGzZtFjK,"Give You Up","Give You Up","Dido",2019-01-22,201533,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","BMG Rights Management (UK) Limited",0.646,0.431,5,-6.759,1,0.0477,0.663,0,0.117,0.13,133.841,4
spotify:track:4xFVqnAYecgGlrPb32HSSI,"The Novel Sound","Newcomer","Llorca",2001,427160,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-джаз,эйсид-джаз,джаз-хаус","F Communications",0.696,0.777,1,-11.069,1,0.0798,0.054,0.482,0.0688,0.719,122.157,4
spotify:track:0KIPa0YuQ5QFmlAqRyXNd9,"At the River","Vertigo","Groove Armada",2000-02-22,393640,57,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"биг-бит,трип-хоп","Jive",0.697,0.514,8,-8.627,1,0.0286,0.0302,0.532,0.212,0.44,136.071,4
spotify:track:3t9AQbyfGnVbe3xuTg9PEX,"La femme à la peau bleue","Premiers émois","Vendredi sur Mer",2019-03-22,206546,56,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский поп","Profil de Face",0.673,0.557,11,-6.645,0,0.0446,0.502,0.519,0.369,0.282,99.972,4
spotify:track:4ssNM8cQStlQn7U2ZdEk2D,"Hikâye","Hikâye","Santi & Tuğçe;Tuğçe Kurtiş",2020-09-25,465550,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо","Alt Orient",0.65,0.573,1,-10.338,1,0.0384,0.266,0.865,0.144,0.215,97.017,4
spotify:track:4xzhlulgIL4yFEAR9EjHkR,"My Love Is Your Love","My Love Is Your Love","Whitney Houston",1998-11-17,261573,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Arista",0.769,0.47,7,-9.526,1,0.158,0.054,0.00000514,0.0628,0.465,82.505,4
spotify:track:27VpbIbN9qpZ20nzJJ1HPE,"Eyes Off You","Eyes Off You","Alex Lucas",2019-02-22,226572,17,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Independent",0.704,0.401,0,-12.589,1,0.0549,0.343,0,0.111,0.587,84,4
spotify:track:4Uq8lw6mhUwcXdiVhBYQnU,"andata - Electric Youth Remix","Async Remodels","Ryuichi Sakamoto;Electric Youth",2018-01-19,352223,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"японская классика,эмбиент,синт-вейв,синти-поп","Milan Records",0.81,0.432,8,-9.971,0,0.0458,0.307,0.916,0.105,0.623,120.003,4
spotify:track:3urvRtoNAUbcQ5qdWkWr5U,"Город","ЛЮБИМЫЕ ГОРОДА","Иван Дорн",2017-06-06,221101,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Moon Vinyl s.r.o.",0.633,0.755,3,-7.776,0,0.0704,0.168,0.00000834,0.328,0.744,105.029,4
spotify:track:4qe38LXj9C897DF4QFaUyE,"Colour Of Love","The Madman's Return","SNAP!",1992-01-01,332810,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"евродэнс","BMG Rights Management GmbH",0.795,0.437,1,-14.459,1,0.0955,0.105,0.00159,0.111,0.531,102.91,4
spotify:track:0jLnevC3Vn34qVWrAa4X6x,"Bitter Sweet Symphony","Cruel Intentions","The Verve",1999-01-01,358333,43,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"брит-поп,шугейзинг","Virgin Records",0.383,0.907,9,-5.409,1,0.0405,0.0313,0,0.347,0.514,171.052,4
spotify:track:5dKvME54PRDxtnHYe2LDOh,"Diamond","Diamond","Triangle Sun",2005,261506,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Triangle Sun",0.669,0.616,9,-9.653,0,0.0282,0.0558,0.0204,0.179,0.125,108.002,4
spotify:track:54fg2iMaPpysn7VYeBGTE3,"Middling","The Algorithm Smiles Upon You","Move 78;Aver",2021-04-05,272000,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-джаз,инди-джаз,эмбиент-джаз","Village Live Records",0.64,0.515,5,-14.289,0,0.0488,0.31,0.867,0.0961,0.597,91.091,4
spotify:track:43li76mibem8TwW6nx3iqT,"Why Don't You","Winter Songs","Cleo Sol",2018-03-09,232258,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"неосоул,альтернативный r&b,британский R&B","Forever Living Originals",0.512,0.594,0,-7.783,1,0.101,0.333,0.105,0.057,0.549,94.544,4
spotify:track:01ANyeSipc6cj0jUx1AoHO,"Take It Slow","Chill House for Cruising","Cook & Stans",2018-11-09,276484,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даб-техно,мелодичный хаус","Cook & Stans",0.846,0.53,0,-13.185,0,0.0397,0.116,0.215,0.0664,0.177,120.012,4
spotify:track:49vvkc0JlG25RCs0gOGCWq,"Chillin In Tulum","Esagerate chillout e lounge, Vol. 2","Eddie Silverton",2010-05-09,241422,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Unity Task",0.814,0.586,4,-9.733,0,0.0485,0.0351,0.816,0.278,0.591,120.021,4
spotify:track:3Vpm8oLgOBDWEHKWnKePU8,"Okolona River Bottom Band","Okolona River Bottom Band","Mercury Rev;Norah Jones",2019-01-09,276893,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"неопсиходелия,шугейзинг,поп-джаз","Partisan Records",0.438,0.454,11,-7.48,0,0.0275,0.328,0.00000252,0.0806,0.151,110.097,4
spotify:track:71xhjluJfJkoq86MSBcnCG,"Pacific Coast Highway","Relax Edition 7","Blank & Jones",2012-07-20,388887,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"транс,лаундж","Soundcolours",0.782,0.692,2,-9.268,1,0.0682,0.0684,0.761,0.326,0.773,119.987,4
spotify:track:5le4sn0iMcnKU56bdmNzso,"Everybody Loves The Sunshine","Everybody Loves The Sunshine (Reissue)","Roy Ayers Ubiquity",1976-05-12,239666,65,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-фанк","Universal Records",0.52,0.571,11,-10.326,0,0.036,0.168,0.00000514,0.17,0.701,161.051,3
spotify:track:0N9F31rioKCVziX8aJStzQ,"Heaven","The Love That Remains","Savoir Adore",2016-08-12,250826,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Nettwerk Records",0.651,0.821,0,-7.458,1,0.0422,0.00598,0.0441,0.101,0.338,109.98,4
spotify:track:7ngRS53kqxLcEt9Pythc5d,"You Don't Own Me","Lesley Gore Sings Of Mixed-Up Hearts","Lesley Gore",1963-11-01,150000,70,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Mercury Records",0.473,0.434,2,-10.02,1,0.0257,0.701,0,0.628,0.711,94.814,3
spotify:track:2XVGfOXvRWy5QP2xPGXvZj,"Halo - 2006 Remaster","Violator (2006 Remaster)","Depeche Mode",1990-03-19,268493,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"нью-вейв,синти-поп,дарк-вейв","Rhino/Warner Records",0.71,0.603,3,-8.541,0,0.0309,0.104,0.148,0.103,0.641,112.2,4
spotify:track:22WRYBnzXfM9g7uNd5w79q,"Henny & Gingerale - Bonus Track","How Do You Do","Mayer Hawthorne",2011-01-01,254160,60,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"retro soul,поп-соул","Universal Records",0.808,0.894,9,-5.13,0,0.0333,0.0263,0.137,0.257,0.974,123.286,4
spotify:track:2b59rLRt1TqWVzaRRBDLI7,"Pure Shores","Relax Edition 10","Blank & Jones;Zoe Dee",2017-07-07,261653,38,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"транс,лаундж","Soundcolours",0.464,0.328,6,-16.559,1,0.0516,0.765,0.303,0.0885,0.0567,176.036,4
spotify:track:1gft8Xi5a4xgnrzc1KsyfO,"Island Trip","Relax Edition 10","Blank & Jones",2017-07-07,325653,19,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"транс,лаундж","Soundcolours",0.806,0.78,2,-7.672,1,0.131,0.0274,0.819,0.0984,0.626,173.987,4
spotify:track:4hjfOnzzrrrDAGt286htU6,"Move in the Right Direction","A Joyful Noise","Gossip",2012-05-14,211819,53,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"riot grrrl,квиркор","Columbia",0.76,0.877,2,-3.681,0,0.0355,0.0329,0.432,0.143,0.423,126.977,4
spotify:track:4o4XwSjIWaTc0nN5CaeyCF,"I Would - Edit","Bar 25 - Greatest Hits","Dirty Doering",2018-06-15,320171,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"минимал-техно","Bar 25 Music",0.939,0.343,9,-11.327,0,0.242,0.00808,0.679,0.433,0.304,123.981,4
spotify:track:5YU82oTgZ4VH8sQpmHvEIy,"Father of Birds - Edit","Bar 25 - Greatest Hits","Benno Blome;HOPPERIDER",2018-06-15,305454,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Bar 25 Music",0.792,0.52,9,-12.745,0,0.0591,0.315,0.846,0.155,0.436,120.994,4
spotify:track:15qTTqTKYsqJRhz5GN5xLP,"Refugee","Laughter Through Tears","Oi Va Voi",2003-09-29,217693,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп","Outcaste Records",0.394,0.664,4,-8.213,0,0.0357,0.398,0.00439,0.201,0.242,129.822,4
spotify:track:1NIY8JDM6yCF7AA7QYklZ6,"F.O.O.L","F.O.O.L","DECA",2018-12-25,267370,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Yoruba Soul",0.619,0.772,5,-6.304,0,0.0316,0.0104,0.73,0.0981,0.546,160.814,4
spotify:track:0jTY8kD3sk5lUrbkMqRcvf,"Du und ich","Kommt zusammen","2raumwohnung",2001-07-02,201893,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"немецкий поп,немецкая новая волна","it worx",0.882,0.491,4,-6.963,0,0.0555,0.00236,0.0224,0.0745,0.668,126.015,4
spotify:track:5qejXCWV5wTPXMpjBLc5J0,"Sexy Girl","Kommt zusammen","2raumwohnung",2001-07-02,287266,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"немецкий поп,немецкая новая волна","it worx",0.825,0.792,7,-6.274,1,0.0411,0.0545,0.0137,0.054,0.666,127.029,4
spotify:track:6tTgZBrdW9tMCatrwFftsl,"Tonight You Belong To Me (Alternate Version)","The Very Best Of","Patience & Prudence",2011-01-01,115226,10,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"adult standards","Master Classics Records",0.68,0.32,10,-7.544,0,0.0289,0.954,0,0.0948,0.769,108.07,4
spotify:track:2wc9DHQnBTnMKDIYcXFzoq,"(There's) Always Something There to Remind Me","The Dionne Warwick Collection: Her All-Time Greatest Hits","Dionne Warwick",1989,179506,33,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Rhino",0.68,0.328,5,-13.69,1,0.0673,0.737,0,0.581,0.821,84.04,4
spotify:track:4iG2gAwKXsOcijVaVXzRPW,"Time to Pretend","Oracular Spectacular","MGMT",2007-12-14,261000,78,true,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"инди","Red Ink/Columbia",0.438,0.94,2,-3.249,1,0.0452,0.0000874,0.0777,0.3,0.421,100.99,3
spotify:track:3FhNJaCNypOAnZccdYGAWN,"Supergirl","Tuesday","Reamonn",2000-01-01,246066,60,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Virgin",0.662,0.515,6,-9.501,0,0.0296,0.136,0.011,0.0925,0.376,116.24,4
spotify:track:222Ag8me5qQFQ5oDxigDiu,"No jive","Hôtel Costes","De-Phazz",1999-01-01,264253,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-джаз,эйсид-джаз,даунтемпо,лаундж,трип-хоп","Pschent Music",0.638,0.779,6,-6.913,1,0.0288,0.0573,0.104,0.117,0.615,98.509,4
spotify:track:02Cnloiu8Bmj4SwsUCYJl5,"Rollin'on chrome - Wild motherfucker dub","Hôtel Costes","Aphrodelics",1999-01-01,286520,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трип-хоп","Pschent Music",0.836,0.68,6,-6.864,1,0.0522,0.0713,0.648,0.144,0.464,98.59,4
spotify:track:4hRMfHJDiENxbwu2m7zvkw,"Migration","Hôtel Costes","Nitin Sawhney",1999-01-01,367480,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Pschent Music",0.702,0.823,1,-9.169,1,0.0419,0.0395,0.829,0.0825,0.906,92.02,4
spotify:track:6QPKYGnAW9QozVz2dSWqRg,"Someone Like You","21","Adele",2011-01-19,285240,1,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"софт-поп","XL Recordings",0.554,0.321,9,-8.251,1,0.028,0.893,0,0.0996,0.288,135.047,4
spotify:track:1Ca0DP8SAQxeCaJ0imiLy8,"Bisloa","5 A.M.","Einmusik",2014-04-11,490196,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"мелодичное техно,мелодичный хаус,минимал-техно,прогрессивный хаус","Einmusika Recordings",0.825,0.775,8,-12.851,0,0.0903,0.000214,0.645,0.291,0.446,121.992,4
spotify:track:228RpwnDK8VkHHjTCghsW2,"33CHANTS","33CHANTS","David August",2018-09-07,334467,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"минимал-техно","[PIAS]",0.534,0.701,2,-7.183,0,0.0449,0.0336,0.166,0.357,0.283,113.012,4
spotify:track:3HtyzIzTsVuhdVO0g4qQSG,"Coffee Shop","Coffee Shop","Tereki",2018-12-25,273293,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Gone Postal Records",0.713,0.233,10,-15.286,0,0.058,0.273,0.855,0.115,0.179,80.001,4
